MsgID.GLOBAL_POSITION,1520361174.8163550,-121.9939352,37.4137417,0.2500000
MsgID.LOCAL_VELOCITY,1520361174.8163550,0.0000000,0.0000000,1.8000000
MsgID.LOCAL_POSITION,1520361174.8205252,-0.0413276,-0.0623520,-0.2257371
MsgID.LOCAL_VELOCITY,1520361174.8205252,-0.0040751,-0.0044422,1.8098178
MsgID.GLOBAL_POSITION,1520361175.0670600,-121.9939368,37.4137411,-0.0440000
MsgID.LOCAL_VELOCITY,1520361175.0670600,0.0000000,0.0400000,-0.2100000
MsgID.LOCAL_POSITION,1520361175.0692601,-0.0962109,-0.1947446,0.0444483
MsgID.LOCAL_VELOCITY,1520361175.0692601,-0.0007087,0.0413857,-0.2190917
MsgID.GLOBAL_POSITION,1520361175.3163199,-121.9939355,37.4137422,0.0190000
MsgID.LOCAL_VELOCITY,1520361175.3163199,0.0000000,0.0700000,-0.0600000
MsgID.LOCAL_POSITION,1520361175.3208640,0.0285798,-0.0669673,-0.0219386
MsgID.LOCAL_VELOCITY,1520361175.3208640,0.0101811,0.0754038,-0.0470339
MsgID.STATE,1520361175.5077441,True,True
MsgID.GLOBAL_HOME,1520361175.5085111,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520361175.5665998,-121.9939334,37.4137419,0.0300000
MsgID.LOCAL_VELOCITY,1520361175.5665998,0.0000000,0.0400000,0.2500000
MsgID.LOCAL_POSITION,1520361175.5689130,-0.0114606,0.1020366,-0.0300672
MsgID.LOCAL_VELOCITY,1520361175.5689130,0.0050949,0.0452933,0.2536722
MsgID.GLOBAL_POSITION,1520361175.8171580,-121.9939347,37.4137417,0.0270000
MsgID.LOCAL_VELOCITY,1520361175.8171580,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361175.8194840,-0.0299448,-0.0140165,-0.0289406
MsgID.LOCAL_VELOCITY,1520361175.8194840,-0.0051738,0.0063940,0.0311646
MsgID.GLOBAL_POSITION,1520361176.0680058,-121.9939349,37.4137423,0.0610000
MsgID.LOCAL_VELOCITY,1520361176.0680058,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361176.0701649,0.0281270,-0.0252751,-0.0612850
MsgID.LOCAL_VELOCITY,1520361176.0701649,0.0000074,0.0000016,-0.0000049
MsgID.GLOBAL_POSITION,1520361176.3168540,-121.9939345,37.4137412,0.0870000
MsgID.LOCAL_VELOCITY,1520361176.3168540,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361176.3212612,-0.0997033,0.0173380,-0.0902631
MsgID.LOCAL_VELOCITY,1520361176.3212612,-0.0000098,0.0000009,0.0000492
MsgID.STATE,1520361176.5072231,True,True
MsgID.GLOBAL_HOME,1520361176.5078321,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520361176.5665410,-121.9939336,37.4137410,0.1090000
MsgID.LOCAL_VELOCITY,1520361176.5665410,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361176.5708249,-0.1157751,0.0873527,-0.1090468
MsgID.LOCAL_VELOCITY,1520361176.5708249,0.0000072,0.0000016,-0.0000048
MsgID.GLOBAL_POSITION,1520361176.8171289,-121.9939357,37.4137415,0.1180000
MsgID.LOCAL_VELOCITY,1520361176.8171289,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361176.8214788,-0.0540233,-0.1057206,-0.1188704
MsgID.LOCAL_VELOCITY,1520361176.8214788,0.0000074,0.0000016,-0.0000049
MsgID.GLOBAL_POSITION,1520361177.0673192,-121.9939356,37.4137435,0.1190000
MsgID.LOCAL_VELOCITY,1520361177.0673192,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361177.0724330,0.1639060,-0.0927649,-0.1197268
MsgID.LOCAL_VELOCITY,1520361177.0724330,-0.0000096,-0.0000006,0.0000474
MsgID.GLOBAL_POSITION,1520361177.3164690,-121.9939344,37.4137438,0.1140000
MsgID.LOCAL_VELOCITY,1520361177.3164690,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361177.3207831,0.2032478,0.0122261,-0.1136642
MsgID.LOCAL_VELOCITY,1520361177.3207831,-0.0000101,0.0000001,0.0000536
MsgID.STATE,1520361177.5085068,True,True
MsgID.GLOBAL_HOME,1520361177.5088301,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520361177.5679948,-121.9939349,37.4137435,0.1030000
MsgID.LOCAL_VELOCITY,1520361177.5679948,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361177.5726280,0.1598379,-0.0241679,-0.1036984
MsgID.LOCAL_VELOCITY,1520361177.5726280,0.0000071,-0.0000004,-0.0000149
MsgID.GLOBAL_POSITION,1520361177.8172901,-121.9939349,37.4137422,0.0940000
MsgID.LOCAL_VELOCITY,1520361177.8172901,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361177.8216681,0.0182576,-0.0243127,-0.0937734
MsgID.LOCAL_VELOCITY,1520361177.8216681,-0.0000096,-0.0000005,0.0000474
MsgID.GLOBAL_POSITION,1520361178.0676439,-121.9939349,37.4137431,0.0860000
MsgID.LOCAL_VELOCITY,1520361178.0676439,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361178.0723379,0.1194677,-0.0249440,-0.0867925
MsgID.LOCAL_VELOCITY,1520361178.0723379,0.0000073,0.0000016,-0.0000049
MsgID.GLOBAL_POSITION,1520361178.3170209,-121.9939349,37.4137428,0.0830000
MsgID.LOCAL_VELOCITY,1520361178.3170209,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361178.3212910,0.0718733,-0.0248301,-0.0833056
MsgID.LOCAL_VELOCITY,1520361178.3212910,0.0000248,0.0000043,0.0000095
MsgID.STATE,1520361178.5076370,True,True
MsgID.GLOBAL_HOME,1520361178.5081360,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520361178.5664451,-121.9939355,37.4137424,0.0820000
MsgID.LOCAL_VELOCITY,1520361178.5664451,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361178.5711451,0.0464107,-0.0781328,-0.0825222
MsgID.LOCAL_VELOCITY,1520361178.5711451,-0.0000097,-0.0000005,0.0000474
MsgID.GLOBAL_POSITION,1520361178.8174698,-121.9939362,37.4137437,0.0820000
MsgID.LOCAL_VELOCITY,1520361178.8174698,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361178.8216190,0.1909596,-0.1421870,-0.0825000
MsgID.LOCAL_VELOCITY,1520361178.8216190,-0.0000096,-0.0000005,0.0000474
MsgID.GLOBAL_POSITION,1520361179.0669849,-121.9939344,37.4137420,0.0820000
MsgID.LOCAL_VELOCITY,1520361179.0669849,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361179.0715539,-0.0059374,0.0195629,-0.0825000
MsgID.LOCAL_VELOCITY,1520361179.0715539,0.0000064,-0.0000002,-0.0000129
MsgID.GLOBAL_POSITION,1520361179.3186779,-121.9939333,37.4137417,0.0820000
MsgID.LOCAL_VELOCITY,1520361179.3186779,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361179.3229408,-0.0219509,0.1111842,-0.0825000
MsgID.LOCAL_VELOCITY,1520361179.3229408,0.0000073,0.0000016,-0.0000048
MsgID.STATE,1520361179.5087061,True,True
MsgID.GLOBAL_HOME,1520361179.5092900,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520361179.5685151,-121.9939350,37.4137436,0.0820000
MsgID.LOCAL_VELOCITY,1520361179.5685151,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361179.5728230,0.1789041,-0.0361716,-0.0825000
MsgID.LOCAL_VELOCITY,1520361179.5728230,-0.0000096,-0.0000006,0.0000474
MsgID.GLOBAL_POSITION,1520361179.8191411,-121.9939335,37.4137438,0.0820000
MsgID.LOCAL_VELOCITY,1520361179.8191411,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361179.8212850,0.2039657,0.1001325,-0.0821630
MsgID.LOCAL_VELOCITY,1520361179.8212850,-0.0000204,0.0000014,0.0000360
MsgID.GLOBAL_POSITION,1520361180.0687201,-121.9939352,37.4137432,0.0780000
MsgID.LOCAL_VELOCITY,1520361180.0687201,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361180.0730839,0.1358693,-0.0582128,-0.0788520
MsgID.LOCAL_VELOCITY,1520361180.0730839,-0.0000097,0.0000008,0.0000492
MsgID.GLOBAL_POSITION,1520361180.3179610,-121.9939366,37.4137422,0.0690000
MsgID.LOCAL_VELOCITY,1520361180.3179610,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361180.3223171,0.0187944,-0.1804022,-0.0689472
MsgID.LOCAL_VELOCITY,1520361180.3223171,-0.0000096,-0.0000006,0.0000474
MsgID.GLOBAL_HOME,1520361180.5088241,-121.9939346,37.4137420,0.0000000
MsgID.STATE,1520361180.5093839,True,True
MsgID.GLOBAL_POSITION,1520361180.5693979,-121.9939366,37.4137433,0.0500000
MsgID.LOCAL_VELOCITY,1520361180.5693979,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361180.5734930,0.1422010,-0.1754559,-0.0503981
MsgID.LOCAL_VELOCITY,1520361180.5734930,-0.0000097,0.0000008,0.0000492
MsgID.GLOBAL_POSITION,1520361180.8185799,-121.9939349,37.4137436,0.0260000
MsgID.LOCAL_VELOCITY,1520361180.8185799,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361180.8229461,0.1714924,-0.0287934,-0.0261133
MsgID.LOCAL_VELOCITY,1520361180.8229461,-0.0000097,-0.0000005,0.0000474
MsgID.GLOBAL_POSITION,1520361181.0686510,-121.9939347,37.4137440,-0.0040000
MsgID.LOCAL_VELOCITY,1520361181.0686510,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361181.0730989,0.2254185,-0.0069591,0.0045679
MsgID.LOCAL_VELOCITY,1520361181.0730989,0.0000249,-0.0000002,0.0000564
MsgID.GLOBAL_POSITION,1520361181.3201380,-121.9939345,37.4137437,-0.0310000
MsgID.LOCAL_VELOCITY,1520361181.3201380,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520361181.3220170,0.1873507,0.0034510,0.0323536
MsgID.LOCAL_VELOCITY,1520361181.3220170,-0.0000096,-0.0000006,0.0000474
MsgID.GLOBAL_HOME,1520361181.5195122,-121.9939346,37.4137420,0.0000000
